FIH;-4.387155;15.442285
FIK;-25.566667;134.583333
FIL;38.958333;-112.3625
FIN;-6.6275;147.863889
FIV;57.269972;-133.630974
FIZ;-18.181014;125.560794
FJR;25.109444;56.330556
FKB;48.781031;8.089752
FKH;52.833333;0.85
FKI;0.481667;25.338056
FKJ;36.139722;136.226667
FKL;41.379167;-79.859722
FKN;36.683333;-76.933333
FKQ;-2.916667;132.3
FKS;37.226667;140.432778
FLA;1.588889;-75.558889
FLB;-6.8;-43.033333
FLC;-36.833333;143.283333
FLD;43.771198;-88.488403
FLF;54.772222;9.383333
FLG;35.137778;-111.671667
FLH;58.5;-3
FLI;65.983333;-23.7
FLJ;60.0325;-148.008333
FLL;26.071492;-80.144908
FLM;-22.35;-60.033333
FLN;-27.664445;-48.5452
FLO;34.188889;-79.724444
FLP;36.3;-92.583333
FLR;43.802126;11.201989
FLS;-40.0917;147.993001
FLT;62.454167;-157.986667
FLV;39.368307;-94.914695
FLW;39.466667;-31.15
FLX;39.500678;-118.746038
FLY;-35.65;145.583333
FLZ;1.555833;98.888889
FMA;-26.212778;-58.235
FMC;66.916667;-149.841667
FMG;10.416667;-85.783333
FMH;41.666667;-70.55
FMI;-5.875556;29.25
FMM;47.988611;10.239444
FMN;36.741111;-108.229167
FMO;52.130053;7.694928
FMS;40.658889;-91.3275
FMY;26.587888;-81.860809
FNA;8.616062;-13.199209
FNB;53.602778;13.307222
FNC;32.693121;-16.775635
FNE;-8.6;147.233333
FNG;12.066667;0.35
FNH;9.583333;37.433333
FNI;43.75;4.416667
FNJ;39.200649;125.675368
FNK;69.5;-147.583333
FNL;40.448322;-105.008459
FNR;58.255311;-134.89602
FNT;42.973812;-83.738904
FOA;60.123048;-2.053476
FOB;39.474444;-123.794444
FOC;25.931231;119.66923
FOD;42.5525;-94.189722
FOE;38.9525;-95.6625
FOG;41.433991;15.544367
FOK;40.841888;-72.631994
FOM;5.75;10.833333
FON;10.469482;-84.57882
FOO;-0.936162;134.865261
FOP;33.616667;-84.366667
FOR;-3.779073;-38.540835
FOS;-30.816667;128.05
FOT;-32.183333;151.516667
FOU;-1.2;10.783333
FOX;64;-147
FOY;8.366667;-10.216667
FPO;26.547292;-78.705197
FPR;27.45;-80.333333
FPY;30.116667;-83.583333
FRA;50.048952;8.573678
FRB;-33.4;148.05
FRC;-20.551944;-47.4375
FRD;48.524807;-123.026499
FRE;-8.1;159.583333
FRG;40.728802;-73.413399
FRH;38.55;-86.616667
FRI;39.053192;-96.764195
FRJ;43.433333;6.733333
FRK;-4.583333;55.966667
FRL;44.19857;12.07076
FRM;43.647222;-94.423611
FRN;61.270108;-149.649116
FRO;61.585302;5.023999
FRP;57.845833;-135.025
FRQ;-5.416667;141.7
FRR;38.918174;-78.2541
FRS;16.916667;-89.883333
FRT;-41.125;-73.065278
FRU;43.053581;74.469449
FRW;-21.16;27.4825
FRY;43.992982;-70.941378
FRZ;51.114276;9.286667
FSC;41.498633;9.098223
FSD;43.58201;-96.741849
FSI;34.650722;-98.419972
FSK;37.833333;-94.7
FSL;-18.2;125.8
FSM;35.34124;-94.3589
FSN;42.15;-87.966667
FSP;46.916667;-56.166667
FSS;57.65;-3.566667
FST;30.893889;-102.878889
FSU;34.466667;-104.25
FSZ;34.796111;138.189444
FTA;-19.416667;170.25
FTE;-50.284227;-72.053695
FTI;-14.214877;-169.425963
FTK;37.927708;-85.949045
FTL;61.883333;-162.083333
FTU;-25.038056;46.955556
FTW;32.816769;-97.356687
FTX;-0.983333;16.008333
FTY;33.777196;-84.521143
FUB;-6.066667;150.65
FUD;44.380278;131.125
FUE;28.450605;-13.869893
FUG;32.866667;115.7
FUJ;32.667826;128.837611
FUK;33.584286;130.443891
FUL;33.872626;-117.974253
FUM;-6.383333;142.433333
FUN;-8.516667;179.208333
FUO;23.081156;113.071443
FUT;-14.25;-178.15
FVL;-18.283333;128.416667
FVM;-0.309444;73.43278
FVR;-15.253056;127.833333
FWA;40.98666;-85.187715
FWH;32.771494;-97.427781
FWL;62.509722;-153.889444
FWM;56.816667;-5.116667
FXE;26.19659;-80.171517
FXM;70.2;-146
FXO;-14.805278;36.526944
FXY;43.266667;-93.65
FYJ;48.19722;134.36333
FYM;35.15;-86.566667
FYN;46.801111;89.538333
FYT;17.916667;19.116667
FYU;66.567918;-145.258136
FYV;36.003611;-94.17
FZO;51.516667;-2.583333
GAA;9.15;-74.233333
GAB;38.866667;-117.916667
GAC;14.596667;-88.593889
GAD;33.973611;-86.087222
GAE;33.735691;9.919377
GAF;34.416667;8.816667
GAG;36.35;-99.883333
GAH;-25.433333;151.483333
GAI;39.168301;-77.166
GAJ;38.411944;140.371111
GAK;62.333333;-145.316667
GAL;64.73609;-156.936112
GAM;63.776596;-171.713546
GAN;-0.690003;73.156538
GAO;20.084722;-75.158611
GAP;-6.5;146.333333
GAQ;16.248611;-0.001389
GAR;-7.873333;147.1375
GAS;-0.46351;39.648285
GAT;44.55;6.083333
GAU;26.105185;91.588427
GAV;-26;130.883333
GAW;22.166667;94.133333
GAX;-2.766667;9.983333
GAY;24.746667;84.945833
GAZ;-9.2;152.933333
GBA;-15;166
GBB;40.821159;47.719046
GBC;-6.1;141.733333
GBD;38.347222;-98.864167
GBE;-24.557982;25.924509
GBF;-6.583333;144.666667
GBG;40.938611;-90.428889
GBH;68.466667;-149.483333
GBI;26.666667;-78.5
GBJ;15.869166;-61.272155
GBK;7.8;-12.366667
GBL;-11.55;133.433333
GBM;3.333333;42.183333
GBO;39.010586;-76.910159
GBP;-16.55;143.666667
GBR;42.2;-73.366667
GBS;-36.164742;175.361317
GBT;36.908509;54.410516
GBU;14.926389;35.888889
GBV;-15.65;126.633333
GBW;-22.5816;120.036254
GBZ;-36.240003;175.468799
GCA;2.316667;-75.5
GCC;44.346356;-105.532684
GCH;30.3364;50.831656
GCI;49.432756;-2.595044
GCJ;-25.987298;28.143794
GCK;37.928611;-100.729722
GCM;19.296369;-81.357786
GCN;35.951944;-112.1475
GCV;-29.941667;-50.994167
GCY;36.192986;-82.815047
GDA;9.333333;21.166667
GDC;34.758311;-82.376428
GDD;-18.716667;128.55
GDE;5.902222;43.628333
GDG;53.466667;125.8
GDH;59.716667;-158.166667
GDI;9.733333;21.583333
GDJ;-6.766667;23.966667
GDL;20.52181;-103.311163
GDM;42.566667;-71.983333
GDN;54.380979;18.468654
GDO;7.233333;-70.8
GDP;-6.781944;-43.581667
GDQ;12.514444;37.445556
GDT;21.444914;-71.143583
GDV;47.138889;-104.806944
GDW;43.983333;-84.483333
GDX;59.916667;150.716667
GDZ;44.566667;38.016667
GEA;-22.260536;166.470783
GEB;0.083333;129.416667
GEC;35.23353;33.733299
GED;38.688333;-75.3575
GEE;-18.283333;143.55
GEF;-7.578333;156.597778
GEG;47.625147;-117.537638
GEI;-4.5;154.166667
GEK;63.1;-156.433333
GEL;-28.281111;-54.168056
GEM;1.685334;11.024394
GEN;37.383333;-4.766667
GEO;6.503833;-58.253078
GER;21.8375;-82.78
GES;6.057778;125.095833
GET;-28.796077;114.70205
GEV;67.134444;20.816667
GEW;-9.3;148.466667
GEX;-38.133333;144.35
GEY;44.5;-108.05
GFA;47.5;-111.283333
GFB;59.016667;-160.05
GFD;39.783333;-85.766667
GFE;-33.9;148.183333
GFF;-34.255434;146.062694
GFK;47.949786;-97.177132
GFL;43.341388;-73.608812
GFN;-29.759522;153.028334
GFO;6.416667;-58.583333
GFR;48.883333;-1.566667
GFY;-19.6;18.133333
GGC;-12.65;22.566667
GGD;-18.633333;139.233333
GGE;33.383333;-79.283333
GGG;32.386667;-94.715278
GGL;8.333333;-77.083333
GGN;6.10196;-5.986404
GGO;6.333333;-7.75
GGR;8.460833;48.572222
GGS;-48.766667;-70.25
GGT;23.564018;-75.872475
GGW;48.212778;-106.615556
GHA;32.382222;3.800556
GHB;25.277398;-76.326771
GHC;25.738056;-77.840278
GHD;9.166667;35.816667
GHE;8.033333;-78.25
GHF;49.65;9.966667
GHK;31.083333;35.3
GHM;35.836367;-87.444471
GHN;30.466667;106.65
GHS;-0.203889;115.759722
GHT;25.135068;10.147592
GHU;-33.004167;-58.612222
GIB;36.153763;-5.349271
GIC;-9.232806;142.218009
GID;-3.416667;29.916667
GIF;28.066667;-81.75
GIG;-22.814654;-43.24651
GII;11.516667;-9.166667
GIL;35.919721;74.33224
GIM;-0.016667;11.4
GIR;4.3;-74.8
GIS;-38.661935;177.982283
GIT;-2.8;32.2
GIU;7.955185;80.728912
GIY;-23.283333;30.666667
GIZ;16.898949;42.582344
GJA;16.445;-85.905833
GJL;36.793625;5.8763
GJM;-10.783333;-65.366667
GJR;65.983333;-21.35
GJT;39.122666;-108.528333
GKA;-6.075244;145.392933
GKE;50.960694;6.042508
GKH;28;84.675
GKK;0.730833;73.43305
GKL;-23.183333;150.941667
GKN;62.155278;-145.452222
GKO;-0.083333;11.466667
GKT;35.851389;-83.518611
GLA;55.864213;-4.431782
GLC;6.966667;46.416667
GLD;39.370278;-101.699444
GLE;33.633333;-97.133333
GLF;8.65409;-83.182097
GLG;-24.816667;139.6
GLH;33.484444;-90.985
GLI;-29.676667;151.690833
GLK;6.766667;47.433333
GLL;60.7;8.95
GLM;-22.916667;138.833333
GLN;29.016667;-10.066667
GLO;51.894228;-2.16576
GLP;-5.283333;141.516667
GLQ;62.116667;-145.55
GLR;45.014539;-84.701407
GLS;29.2675;-94.860278
GLT;-23.871469;151.223506
GLU;26.883481;90.465966
GLV;64.544167;-163.0375
GLW;37;-85.916667
GLX;1.837815;127.787217
GLY;-20.083333;119.666667
GLZ;51.567263;4.932732
GMA;3.235278;19.771111
GMB;8.283333;34.583333
GMC;49.433333;-2.6
GMD;33.654167;-7.225556
GME;52.526073;31.017895
GMI;-6.3;150.333333
GMM;-1.933333;15.866667
GMN;-42.45;171.2
GMO;10.298056;10.898889
GMP;37.559287;126.803512
GMQ;34.415833;100.311111
GMR;-23.083999;-134.887575
GMS;-2.15;-44.7
GMT;65.405556;-161.2775
GMU;34.85;-82.383333
GMV;37.001944;-110.202778
GMY;51.166667;6.366667
GMZ;28.016667;-17.2
GNA;53.605799;24.053906
GNB;45.359832;5.332019
GND;12.004167;-61.786111
GNE;51.05;3.716667
GNG;42.933333;-114.716667
GNI;23.1;121.466667
GNM;-14.3;-42.783333
GNN;7.15;40.716667
GNR;-39.001659;-67.616068
GNS;1.25;97.5
GNT;35.15;-107.866667
GNU;59.1125;-161.580556
GNV;29.686142;-82.276797
GNY;37.44747;38.900313
GNZ;-21.7;21.666667
GOA;44.415066;8.85081
GOB;7.117977;40.044148
GOC;-9.166667;148.816667
GOE;-5.366667;151.85
GOF;31.466667;-100.433333
GOG;-22.504722;18.974722
GOH;64.181944;-51.725
GOI;15.384534;73.839825
GOJ;56.218611;43.789766
GOK;35.883333;-97.416667
GOL;42.416667;-124.416667
GOM;-1.669921;29.238349
GON;41.328889;-72.046389
GOO;-28.524444;150.319444
GOP;26.746862;83.443762
GOQ;36.404633;94.789305
GOR;8.155556;35.538056
GOS;-33.433333;151.35
GOT;57.666643;12.294878
GOU;9.336111;13.375556
GOV;-12.269595;136.822653
GOZ;43.116667;25.666667
GPA;38.25;21.733333
GPB;-25.333333;-51.5
GPD;-19.999445;139.91777
GPI;2.569998;-77.898022
GPL;10.2;-83.8
GPN;-11.766667;130.016667
GPO;-35.633333;-63.766667
GPS;-0.434722;-90.282778
GPT;30.413284;-89.072029
GPZ;47.214444;-93.511111
GQJ;55;-5
GQQ;40.736667;-82.757222
GRA;8.333333;-73.7
GRB;44.492848;-88.121896
GRC;4.6;-8.166667
GRD;34.248713;-82.159153
GRE;38.842235;-89.364941
GRF;47.079226;-122.58081
GRG;33.616667;69.116667
GRH;-10.225;150.55
GRI;40.967222;-98.306667
GRJ;-34.00148;22.382235
GRK;31.061821;-97.820914
GRL;-7.95;147.183333
GRM;46.666667;-85.983333
GRN;42.802229;-102.178694
GRO;41.898041;2.766383
GRP;-11.666667;-49.216667
GRQ;53.120278;6.575556
GRR;42.885009;-85.529738
GRS;42.761944;11.070556
GRT;32.666667;74.033333
GRU;-23.425668;-46.481926
GRV;43.333333;45.75
GRW;39.090954;-28.027958
GRX;37.184728;-3.776954
GRY;66.54799;-18.020378
GRZ;46.996157;15.443228
GSA;4.416667;115.766667
GSB;35.339393;-77.960579
GSC;-25.166667;115.25
GSE;57.774715;11.870377
GSH;41.526402;-85.7929
GSI;-9.533333;160.2
GSJ;13.93622;-90.835896
GSL;62.5975;-111.544444
GSM;26.757778;55.905278
GSN;-31.666667;137.766667
GSO;36.105324;-79.937304
GSP;34.890569;-82.217053
GSQ;22.583333;28.716667
GSR;9.5;49.05
GSS;-24.947375;31.448848
GST;58.423275;-135.703687
GSU;14.033333;35.466667
GSV;51.712726;46.170238
GSY;53.583333;-0.083333
GTA;-8.766667;158.183333
GTB;2.116667;111.7
GTC;26.25;-77.366667
GTE;-13.973887;136.460016
GTF;47.481889;-111.35636
GTG;45.783333;-92.683333
GTI;54.384003;13.325393
GTK;2.6;102.916667
GTN;-43.908771;170.129387
GTO;0.639039;122.850876
GTR;33.45;-88.6
GTS;-20.548532;130.347139
GTT;-18.416667;143.783333
GTW;49.2;17.516667
GTY;39.833333;-77.233333
GTZ;-2.160833;34.225556
GUA;14.588071;-90.530679
GUB;28.026022;-114.023947
GUC;38.533889;-106.938889
GUD;16.3575;-3.609722
GUE;-3.583333;141.583333
GUF;30.28962;-87.672884
GUG;-8.516667;146.9
GUH;-30.95;150.233333
GUI;10.566667;-62.3
GUJ;-22.816667;-45.216667
GUL;-34.75;149.716667
GUM;13.492787;144.804849
GUO;5.3176;45.9856
GUP;35.511111;-108.786667
GUQ;9.025278;-69.75
GUR;-10.310833;150.338611
GUS;40.75;-86.066667
GUT;51.9;8.383333
GUU;64.966667;-23.166667
GUV;-6.283333;142.416667
GUW;47.122815;51.829554
GUX;24.666667;77.316667
GUY;36.682778;-101.507778
GUZ;-20.65;-40.491667
GVA;46.229634;6.105774
GVE;38.133333;-78.2
GVI;-3.966667;141.15
GVL;34.3;-83.833333
GVP;-15.783333;144.616667
GVR;-18.850278;-41.933333
GVT;33.066667;-96.061667
GVW;38.883333;-94.533333
GVX;60.593889;16.954722
GWA;21;94
GWD;25.230556;62.338889
GWE;-19.435833;29.861111
GWL;26.293889;78.23
GWN;-6.566667;146.25
GWO;33.495;-90.088889
GWS;39.583167;-107.414417
GWT;54.915278;8.343056
GWV;39.949003;-80.759405
GWW;52;13
GWY;53.283333;-9.033333
GXA;-0.942778;114.894444
GXF;15.961794;48.787085
GXG;-7.783333;15.45
GXH;34.810556;102.644722
GXQ;-45.588889;-72.098611
GXX;10.358333;15.2375
GXY;40.427756;-104.636865
GYA;-10.83;-65.361667
GYD;40.462487;50.05039
GYE;-2.142654;-79.880321
GYG;62.107222;129.543333
GYI;-1.677985;29.259062
GYL;-16.638837;128.449912
GYM;27.969717;-110.92193
GYN;-16.632631;-49.226624
GYP;-26.183333;152.633333
GYR;33.426837;-112.367078
GYS;32.390572;105.695681
GYU;36.078889;106.216944
GYY;41.616667;-87.416667
GYZ;-27.98333;123.8333
GZA;31.246389;34.276111
GZI;33;68.416667
GZM;36.041667;14.208333
GZO;-8.097871;156.863752
GZP;36.2993;32.3014
GZT;36.947182;37.478682
GZW;36.233333;50.033333
HAA;70.466667;22.15
HAB;34.15;-88.1
HAC;33.117945;139.781226
HAD;56.680936;12.815005
HAE;36.230556;-112.669444
HAF;37.466667;-122.433333
HAH;-11.535392;43.273777
HAI;41.95;-85.633333
HAJ;52.459254;9.694766
HAK;19.934877;110.45896
HAL;-19.966667;13.066667
HAM;53.631279;10.006414
HAN;21.214184;105.802827
HAO;39.363777;-84.521987
HAP;-20.335105;148.846872
HAQ;6.748433;73.168377
HAR;40.217089;-76.851483
HAS;27.438158;41.690483
HAT;-19.720833;140.583333
HAU;59.344763;5.215903
HAV;22.998449;-82.408183
HAW;51.8;-4.966667
HAX;35.75;-95.416667
HAY;65.216667;-161.166667
HAZ;-4.433333;145.183333
HBA;-42.837257;147.505185
HBB;32.7;-103.133333
HBC;57.5;-135.916667
HBD;-6.333056;142.497778
HBE;30.932481;29.696462
HBG;31.316667;-89.266667
HBH;57.412259;-133.439502
HBI;25.516667;-76.6
HBN;12;106
HBO;40.166667;-95.95
HBQ;38.008333;100.640833
HBR;35.016667;-99.1
HBT;6.124429;81.102646
HBX;15.359573;75.086305
HCA;32.303611;-101.433889
HCB;55.45;-131.283333
HCC;42.293056;-73.710556
HCJ;24.783889;107.699722
HCM;7.916667;49.8
HCN;21.039539;120.733187
HCQ;-18.232109;127.668606
HCR;62.190694;-159.773472
HCW;34.7;-79.883333
HDA;57.2;-134.85
HDB;49.393346;8.651943
HDD;25.322222;68.363889
HDE;40.433333;-99.383333
HDF;53.878251;14.138242
HDG;36.525833;114.425
HDH;21.577203;-158.191203
HDM;34.867146;48.537318
HDN;40.484808;-107.220766
HDR;27.05;56.166667
HDS;-24.347221;30.94583
HDY;6.936764;100.393566
HEA;34.212696;62.22599
HEB;17.633333;95.466667
CCE;30.07222;31.83333
HED;55.833333;-160.833333
HEE;34.533333;-90.6
HEH;20.743863;96.79341
HEI;54.155556;8.902778
HEK;50.171662;127.308905
HEL;60.317953;24.966449
HEM;60.25;25.05
HEO;-9.133333;147.583333
HER;35.33663;25.174193
HES;45.85;-119.283333
HET;40.854712;111.814157
HEV;37.266667;-6.95
HEX;18.475;-69.975
HEY;31.416667;-84.533333
HEZ;31.614722;-91.296389
HFA;32.811465;35.044593
HFD;41.733056;-72.65
HFE;31.992778;116.973333
HFF;35.03628;-79.497712
HFN;64.283333;-15.266667
HFS;60.0175;13.569167
HFT;70.679989;23.675867
HGA;9.515833;44.091667
HGD;-20.818889;144.224444
HGE;10.463604;-66.095095
HGH;30.236934;120.432356
HGL;54.186944;7.916667
HGN;19.29968;97.975227
HGO;9.389377;-5.554251
HGR;39.707778;-77.73
HGS;8.393056;-13.13
HGT;35.966667;-121.15
HGU;-5.828767;144.297376
HGZ;66.191667;-155.668889
HHE;40.551947;141.467219
HHH;32.22263;-80.697013
HHI;21.480308;-158.036409
HHN;49.948333;7.264167
HHP;22.288896;114.152237
HHQ;12.636229;99.951533
HHR;33.922007;-118.335229
HHZ;-17.533333;-142.533333
HIA;33.7875;119.12778
HIB;47.388611;-92.838611
HID;-10.583333;142.283333
HIE;44.365833;-71.548611
HIF;41.123902;-111.973041
HIG;-16.416667;143.15
HIH;-20.166667;148.95
HII;34.569693;-114.359729
HIJ;34.436111;132.919444
HIK;21.328994;-157.937601
HIL;6.083333;44.766667
HIM;8.05;80.971111
HIN;35.092629;128.086765
HIO;45.516667;-122.983333
HIP;-21.316667;138.283333
HIR;-9.428592;160.048182
HIS;-20.066667;148.866667
HIT;-6.933333;143.066667
HIW;34.363611;132.416389
HJJ;27.441389;109.699722
HJR;24.818746;79.916417
HJT;46.9;102.766667
HKA;35.933333;-89.916667
HKB;63.866667;-148.966667
HKD;41.776125;140.815817
HKG;22.315248;113.93649
HKK;-42.714914;170.983462
GGM;0.271239;34.784689
HKN;-5.456876;150.402996
HKR;-1.145556;35.124722
HKS;32.333676;-90.222295
HKT;8.107619;98.306436
HKV;41.933333;25.55
HKY;35.738611;-81.391667
HLA;-25.935917;27.926212
HLB;39.3;-85.216667
HLC;39.366667;-99.85
HLD;49.209906;119.818129
HLE;-15.957714;-5.645963
HLF;57.526389;15.827778
HLG;40.183333;-80.65
HLH;46.193488;122.001482
HLI;36.85;-121.4
HLL;-21.783333;119.333333
HLM;42.783333;-86.116667
HLN;46.610518;-111.990182
HLP;-6.268056;106.890278
HLR;31.138698;-97.714511
HLS;-41.266667;148.25
HLT;-37.65;142.060556
HLU;-21.033333;166.066667
HLV;-15.683333;145.2
HLW;-28.016667;32.25
HLY;53.3;-4.633333
HLZ;-37.86622;175.336023
HMA;61.02613;69.09714
HMB;26.338877;31.737168
HME;31.675303;6.145436
HMG;-23.95;132.75
HMI;42.916667;93.416667
HMJ;49.416667;27
HMN;32.852489;-106.107011
HMO;29.089904;-111.051706
HMR;60.8;11.116667
HMS;58.294444;-135.347222
HMT;33.733333;-117.025
HMV;65.806085;15.082767
HNA;39.426926;141.130767
HNB;38.3;-86.95
HNC;35.216667;-75.7
HND;35.549069;139.784524
HNE;61.883333;-147.333333
HNG;-20.666667;164.9
HNH;58.098569;-135.411807
HNI;22.213056;159.446944
HNK;-18.383333;146.283333
HNL;21.325833;-157.921667
HNM;20.795833;-156.018889
HNN;-6.24692;142.176252
HNS;59.246197;-135.529234
HNX;41.833333;-106.5
HNY;26.723889;112.618333
HOA;-1.520005;40.00371
HOB;32.688611;-103.216944
HOC;-7.416667;145.883333
HOD;14.755638;42.970477
HOE;20.260512;100.436785
HOF;25.294783;49.487462
HOG;20.785278;-76.315
HOH;47.383333;9.7
HOI;-18.06248;-140.965292
HOK;-18.335;130.6325
HOL;62.866667;-159.65
HOM;59.643241;-151.493161
HON;44.383611;-98.226389
HOO;12.009722;107.688056
HOP;36.672079;-87.488868
HOQ;50.289167;11.862222
HOR;38.52;-28.717222
HOS;-37.416667;-70.216667
HOT;34.478889;-93.096111
HOU;29.654513;-95.277018
HOV;62.179787;6.078802
HOX;24.898928;94.914636
HOY;58.833333;-3.3
HPA;-19.778537;-174.340885
HPB;61.525077;-166.14586
HPE;-14.666667;144.916667
HPG;31.63333;110.33778
HPH;20.823314;106.727325
HPN;41.068674;-73.703889
HPT;42.75;-93.2
HPV;22.210378;-159.444808
HPY;29.774058;-94.958621
HQM;46.971111;-123.935556
HRA;34.333333;73.2
HRB;45.620854;126.23644
HRC;48.396696;70.194069
HRE;-17.918631;31.099249
HRG;27.189156;33.8055
HRI;6.283889;81.123886
HRK;49.920781;36.281187
HRL;26.223483;-97.662253
HRM;33.933663;3.301419
HRN;-23.433333;151.916667
HRO;36.264468;-93.154259
HRR;3.216667;-75.85
HRS;-26.233333;29.1
HRT;54.045878;-1.251643
HRY;-24.583333;133.25
HRZ;-27.638333;-54.340556
HSB;37.733333;-88.533333
HSC;24.833333;113.616667
HSG;33.153828;130.302775
HSH;35.973171;-115.134188
HSI;40.605556;-98.426944
HSK;42.080927;-0.323469
HSL;65.7025;-156.375
HSM;-36.666667;142.166667
RBX;6.825243;29.669531
HSN;29.935258;122.356914
HSP;37.950556;-79.833889
HSS;29.166667;75.8
HST;25.483333;-80.483333
HSV;34.64857;-86.774838
HSZ;24.816667;120.933333
ZLX;12.937955;23.506332
HTA;52.033333;113.3
HTB;15.716667;-61.633333
HTF;51.765;-0.248333
HTG;71.975681;102.477651
HTH;38.533333;-118.633333
HTI;-20.35175;148.948474
HTL;44.448056;-84.711111
HTM;50.45;100.166667
NPY;-6.355285;31.084045
HTN;37.040434;79.872449
HTO;40.959444;-72.251667
HTR;24.05;123.8
HTS;38.366944;-82.556111
HTT;38.256275;90.830354
HTU;-35.7;142.366667
HTV;30.716667;-95.55
HTW;36.833333;-76.283333
HTY;36.364544;36.28057
HTZ;6.033333;-72.633333
HUA;34.678679;-86.684783
HUB;-16.5;130.75
HUC;18.13539;-65.798212
HUD;42.733333;-94.216667
HUE;13.835854;36.880778
HUF;39.454444;-87.3075
HUG;15.333333;-91.466667
HUH;-16.689682;-151.028253
HUI;16.398224;107.700871
HUJ;34.016667;-95.516667
HUK;-23.983333;21.75
HUL;46.133333;-67.8
HUM;29.566944;-90.660833
HUN;24.025764;121.613431
HUO;45.48673;119.40851
HUQ;29.5;15.5
HUS;66.040556;-154.263333
HUT;38.068056;-97.861111
HUU;-9.866667;-76.216667
HUV;61.767101;17.084194
HUX;15.768333;-96.235556
HUY;53.583378;-0.34851
HUZ;23.050418;114.596859
HVA;-14.633333;47.766667
HVB;-25.319868;152.885203
HVD;48.016667;91.65
HVE;38.366667;-110.716667
HVG;70.983333;25.833333
HVK;65.7;-22.466667
HVM;65.416667;-21
HVN;41.265278;-72.888333
HVR;48.544444;-109.761111
HVS;34.383333;-80.066667
HWA;-7.433333;145.966667
HWD;37.659199;-122.122002
HWI;58.126224;-134.757813
HWK;-31.716667;138.416667
HWN;-19.3625;26.518333
HWO;26.002428;-80.238918
HXD;37.125;97.268611
HXX;-34.516667;144.833333
HYA;41.665833;-70.280556
HYC;51.616667;-0.75
HYD;17.233702;78.430427
HYF;-3.633333;143.05
HYG;55.205246;-132.829184
HYL;55.491016;-132.622499
HYN;28.562224;121.428614
HYR;46.024444;-91.444444
HYS;38.846111;-99.274167
HYV;60.654167;24.884444
HZB;50.616667;2.65
HZG;33.063443;107.008446
HZH;26.320214;109.153806
HZK;65.955754;-17.419672
HZL;40.986389;-75.991111
HZP;57.381667;-111.701111
HZV;-25.066667;31.130556
IAA;67.433333;86.633333
IAB;37.681139;-97.276167
IAD;38.95315;-77.447735
IAG;43.1;-78.95
IAH;29.983333;-95.34
IAM;28.051111;9.638056
IAN;66.974752;-160.441212
IAO;9.858889;126.013889
IAQ;28.933333;50.833333
IAR;57.559753;40.160893
IAS;47.176988;27.616993
IAU;-9.783333;148.1
IBA;7.360181;3.976361
IBE;4.423948;-75.138579
IBI;-5.553333;149.190278
IBO;-12.333333;40.583333
IBP;-11.366667;-69.583333
IBR;36.181667;140.414722
IBZ;38.876595;1.367803
ICA;4.333333;-61.733333
ICI;-17.743709;-179.341929
ICK;5.933333;-56.983333
ICL;40.721862;-95.026542
ICN;37.448526;126.451234
ICO;11.45969;123.250347
ICR;20.983333;-75.975
ICT;37.653044;-97.428957
ICY;60;-141.25
IDA;43.514854;-112.06751
IDB;61.866667;12.683333
IDF;-5.033333;19.6
IDG;42.35;-95.466667
IDI;40.632198;-79.105499
IDK;-26.966667;133.325
IDN;-6.2;147.25
IDO;-11.566667;-50.666667
IDP;37.233333;-95.7
IDR;22.72715;75.808227
IDY;46.717867;-2.388694
IEG;52.138611;15.798611
IEJ;26.723887;127.789093
IES;51.3;13.283333
IEV;50.401944;30.450833
IFA;42.516667;-93.266667
IFF;-18.9;141.216667
IFH;32.916667;51.55
IFJ;66.059722;-23.132778
IFL;-17.55;146.016667
IFN;32.745686;51.876381
IFO;48.887535;24.707566
IFP;35.157684;-114.557624
IFU;5.708055;73.025
IGA;20.983333;-73.666667
IGB;-41.3;-69.583333
IGD;39.974445;43.879723
IGE;-1.916667;9.316667
IGG;59.316667;-155.9
IGH;-18.716667;146.166667
IGL;38.318889;27.159444
IGM;35.256667;-113.94
IGN;8.131111;124.214167
IGO;7.681667;-76.686667
IGR;-25.731505;-54.476347
IGT;43.322124;45.012611
IGU;-25.597937;-54.488822
IHA;33.916667;133.266667
IHC;-26;32.933333
IHN;15.05;50.05
IHO;-22.416667;46.116667
IHR;27.236099;60.720001
IHU;-7.9;145.383333
IIA;53.083333;-9.533333
IIL;33.586367;46.399236
IIN;30.716667;130.983333
IIS;-4.496207;154.223999
IJK;56.830447;53.456529
IJU;-28.416667;-53.916667
IJX;39.774167;-90.237222
IKA;35.408632;51.1548
IKB;36.15;-81.15
IKE;70.498145;-51.303084
IKI;33.745556;129.788333
IKK;41.383333;-88.25
IKL;-1.666667;23.666667
IKO;52.941667;-168.85
IKP;-16.25;141.5
IKS;71.7;128.9
IKT;52.273309;104.356071
IKU;42.588056;76.713056
ILA;-3.65;133.733333
ILB;-20.333333;-51.333333
ILE;31.086389;-97.686667
ILF;56.066667;-95.616667
ILG;39.678333;-75.6075
ILH;49.4739;10.3881
ILI;59.755502;-154.908568
ILK;-20.333333;47.166667
ILL;45.115278;-95.085278
ILM;34.267052;-77.910627
ILN;39.433342;-83.791092
ILO;10.713742;122.544193
ILP;-22.589722;167.4475
ILQ;-17.694932;-71.343938
ILR;8.436093;4.493616
ILU;-2.906443;38.072049
ILY;55.681944;-6.254167
